"","SITIO","LONG","LAT","VIA_SENTIDO","DATA","VMD"
"16596","FS082",-38.510398,-3.769813,"AV. GOV. RAUL BARBOSA [S-N]","2021-06",28546
"16597","FS086",-38.532391,-3.817195,"AV. JUSCELINO KUBITSCHEK [N-S]","2021-06",5437
"16598","FS109",-38.514202,-3.723923,"AV. MONSENHOR TABOSA [O-L]","2021-06",11403
"16599","FS116",-38.51868,-3.798141,"AV. ALBERTO CRAVEIRO [S-N]","2021-06",22840
"16600","FS119",-38.52688,-3.737993,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",1050
"16601","FS120",-38.518832,-3.797908,"AV. ALBERTO CRAVEIRO [N-S]","2021-06",14778
"16602","FS121",-38.526881,-3.737819,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",482
"16603","FS123",-38.541965,-3.733125,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",770
"16604","FS124",-38.538167,-3.734494,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",455
"16605","FS125",-38.534883,-3.735491,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",947
"16606","FS126",-38.532901,-3.736101,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",467
"16607","FS127",-38.529984,-3.737166,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",1190
"16608","FS128",-38.528334,-3.737559,"AV. DOMINGOS OLIMPIO [O-L]","2021-06",2613
"16609","FS129",-38.539501,-3.733748,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",125
"16610","FS130",-38.536239,-3.734919,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",571
"16611","FS131",-38.533782,-3.735641,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",1753
"16612","FS132",-38.531158,-3.736599,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",791
"16613","FS133",-38.529917,-3.737009,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",744
"16614","FS134",-38.528244,-3.737419,"AV. DOMINGOS OLIMPIO [L-O]","2021-06",746
"16615","FS135",-38.489924,-3.749106,"AV. ENG. SANTANA JUNIOR [S-N]","2021-06",9091
"16616","FS141",-38.549438,-3.792392,"AV. BERNARDO MANUEL [S-N]","2021-06",9257
"16617","FS142",-38.532926,-3.795249,"AV. DR. SILAS MUNGUBA [O-L]","2021-06",10437
"16618","FS144",-38.560709,-3.819893,"AV. PRES. COSTA E SILVA [L-O]","2021-06",12525
"16619","FS145",-38.562657,-3.819108,"AV. PRES. COSTA E SILVA [O-L]","2021-06",9964
"16620","FS146",-38.57317,-3.806822,"AV. GODOFREDO MACIEL [N-S]","2021-06",8241
"16621","FS147",-38.510391,-3.769414,"AV. GOV. RAUL BARBOSA [N-S]","2021-06",20257
"16622","01385028",-38.61573,-3.818608,"AV. GEN. OSORIO DE PAIVA [N-S]","2021-07",5798
"16623","01385030",-38.57474,-3.811549,"AV. GODOFREDO MACIEL [N-S]","2021-07",26078
"16624","01385039",-38.560483,-3.716327,"AV. FRANCISCO SA [L-O]","2021-07",7989
"16625","01385040",-38.560716,-3.716298,"AV. FRANCISCO SA [O-L]","2021-07",6956
"16626","01385042",-38.558674,-3.711175,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",18493
"16627","01385052",-38.560973,-3.735021,"AV. BEZERRA DE MENEZES [O-L]","2021-07",18955
"16628","01385053",-38.560486,-3.734759,"AV. BEZERRA DE MENEZES [L-O]","2021-07",16317
"16629","01385054",-38.548416,-3.732444,"AV. BEZERRA DE MENEZES [O-L]","2021-07",20620
"16630","01385069",-38.55548,-3.755081,"AV. JOSE BASTOS [S-N]","2021-07",19064
"16631","01385070",-38.555399,-3.754849,"AV. JOSE BASTOS [N-S]","2021-07",20523
"16632","01385096",-38.553585,-3.757064,"AV. JOAO PESSOA [S-N]","2021-07",19413
"16633","01385105",-38.564167,-3.760223,"AV. JOSE BASTOS [S-N]","2021-07",19634
"16634","01385124",-38.538968,-3.741061,"AV. 13 DE MAIO [L-O]","2021-07",14988
"16635","01385125",-38.539239,-3.741124,"AV. DA UNIVERSIDADE [S-N]","2021-07",16447
"16636","01385131",-38.564232,-3.735429,"AV. OLAVO BILAC [N-S]","2021-07",5583
"16637","01385134",-38.5848,-3.748486,"AV. CORONEL MATOS DOURADO [N-S]","2021-07",17487
"16638","01385153",-38.564686,-3.779666,"AV. GODOFREDO MACIEL [S-N]","2021-07",14589
"16639","01385162",-38.517673,-3.793571,"AV. ALBERTO CRAVEIRO [S-N]","2021-07",19363
"16640","01385163",-38.517806,-3.793152,"AV. ALBERTO CRAVEIRO [N-S]","2021-07",22675
"16641","01385169",-38.566742,-3.78746,"AV. GODOFREDO MACIEL [S-N]","2021-07",14211
"16642","01385178",-38.584662,-3.74848,"AV. CORONEL MATOS DOURADO [S-N]","2021-07",19727
"16643","01385183",-38.534894,-3.744532,"AV. 13 DE MAIO [L-O]","2021-07",18591
"16644","01385186",-38.536793,-3.750408,"AV. DOS EXPEDICIONARIOS [N-S]","2021-07",8357
"16645","01385188",-38.489318,-3.726329,"AV. DA ABOLICAO [L-O]","2021-07",23031
"16646","01385190",-38.539297,-3.82563,"AV. PRES. COSTA E SILVA [L-O]","2021-07",14211
"16647","01385191",-38.539704,-3.825677,"AV. PRES. COSTA E SILVA [O-L]","2021-07",25814
"16648","01385194",-38.517025,-3.753098,"AV. PONTES VIEIRA [L-O]","2021-07",16402
"16649","01385196",-38.53224,-3.719128,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",30999
"16650","01385197",-38.532305,-3.719264,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",31369
"16651","01385199",-38.520585,-3.727444,"R. COSTA BARROS [L-O]","2021-07",13486
"16652","01385200",-38.554858,-3.809822,"AV. BERNARDO MANUEL [N-S]","2021-07",17135
"16653","01385201",-38.536983,-3.724058,"R. GUILHERME ROCHA [L-O]","2021-07",3561
"16654","01385205",-38.584514,-3.732821,"R. DEMETRIO MENEZES [N-S]","2021-07",14806
"16655","01385206",-38.584355,-3.732983,"R. DEMETRIO MENEZES [S-N]","2021-07",17072
"16656","01385207",-38.534347,-3.735715,"AV. DA UNIVERSIDADE [S-N]","2021-07",15415
"16657","01385210",-38.571247,-3.800637,"AV. GODOFREDO MACIEL [N-S]","2021-07",19846
"16658","01385215",-38.560898,-3.769925,"AV. JOAO PESSOA [S-N]","2021-07",15425
"16659","01385216",-38.560848,-3.769646,"AV. JOAO PESSOA [N-S]","2021-07",12151
"16660","01385223",-38.576158,-3.776693,"AV. AUGUSTO DOS ANJOS [N-S]","2021-07",13642
"16661","01385224",-38.57624,-3.776856,"AV. AUGUSTO DOS ANJOS [S-N]","2021-07",12691
"16662","01385226",-38.573816,-3.81213,"AV. PRES. COSTA E SILVA [O-L]","2021-07",7465
"16663","01385227",-38.55143,-3.785855,"AV. DR. SILAS MUNGUBA [O-L]","2021-07",17028
"16664","01385228",-38.551204,-3.7858,"AV. DR. SILAS MUNGUBA [L-O]","2021-07",17834
"16665","01385230",-38.548109,-3.787492,"AV. DR. SILAS MUNGUBA [O-L]","2021-07",13033
"16666","01385231",-38.547791,-3.787607,"AV. DR. SILAS MUNGUBA [L-O]","2021-07",14218
"16667","01385241",-38.49348,-3.737728,"AV. SEN. VIRGILIO TAVORA [N-S]","2021-07",8891
"16668","01385244",-38.486929,-3.735896,"AV. JULIO ABREU [L-O]","2021-07",31816
"16669","01385261",-38.486384,-3.735816,"AV. JULIO ABREU [L-O]","2021-07",1115
"16670","01385262",-38.487645,-3.735865,"AV. JULIO ABREU [L-O]","2021-07",1886
"16671","01385264",-38.488919,-3.735922,"AV. DOM LUIS [L-O]","2021-07",4147
"16672","01385265",-38.48997,-3.735615,"AV. DOM LUIS [L-O]","2021-07",1584
"16673","01385266",-38.491024,-3.735272,"AV. DOM LUIS [L-O]","2021-07",1573
"16674","01385267",-38.491864,-3.735,"AV. DOM LUIS [L-O]","2021-07",3870
"16675","01385268",-38.492929,-3.73465,"AV. DOM LUIS [L-O]","2021-07",2876
"16676","01385269",-38.494023,-3.734294,"AV. DOM LUIS [L-O]","2021-07",1515
"16677","01385270",-38.494939,-3.733991,"AV. DOM LUIS [L-O]","2021-07",1351
"16678","01385271",-38.495974,-3.733667,"AV. DOM LUIS [L-O]","2021-07",1359
"16679","01385272",-38.496625,-3.733451,"AV. DOM LUIS [L-O]","2021-07",2184
"16680","01385274",-38.498914,-3.732732,"AV. DOM LUIS [L-O]","2021-07",1328
"16681","01385275",-38.499817,-3.732432,"AV. DOM LUIS [L-O]","2021-07",2033
"16682","01385276",-38.500791,-3.732118,"AV. DOM LUIS [L-O]","2021-07",3196
"16683","01385278",-38.524084,-3.738699,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",2067
"16684","01385279",-38.522906,-3.738964,"AV. ANTONIO SALES [O-L]","2021-07",1549
"16685","01385280",-38.521941,-3.739377,"AV. ANTONIO SALES [O-L]","2021-07",1903
"16686","01385281",-38.520982,-3.739687,"AV. ANTONIO SALES [O-L]","2021-07",1326
"16687","01385282",-38.519853,-3.740053,"AV. ANTONIO SALES [O-L]","2021-07",2382
"16688","01385283",-38.51869,-3.740422,"AV. ANTONIO SALES [O-L]","2021-07",1407
"16689","01385284",-38.51768,-3.740739,"AV. ANTONIO SALES [O-L]","2021-07",1404
"16690","01385285",-38.516653,-3.741056,"AV. ANTONIO SALES [O-L]","2021-07",1878
"16691","01385286",-38.515458,-3.741431,"AV. ANTONIO SALES [O-L]","2021-07",1541
"16692","01385287",-38.514569,-3.741701,"AV. ANTONIO SALES [O-L]","2021-07",1357
"16693","01385288",-38.513511,-3.742046,"AV. ANTONIO SALES [O-L]","2021-07",1804
"16694","01385289",-38.512265,-3.742433,"AV. ANTONIO SALES [O-L]","2021-07",2680
"16695","01385290",-38.511274,-3.742736,"AV. ANTONIO SALES [O-L]","2021-07",1467
"16696","01385291",-38.509885,-3.743173,"AV. ANTONIO SALES [O-L]","2021-07",2130
"16697","01385293",-38.508084,-3.743731,"AV. ANTONIO SALES [O-L]","2021-07",1992
"16698","01385294",-38.506864,-3.744104,"AV. ANTONIO SALES [O-L]","2021-07",1923
"16699","01385295",-38.50588,-3.744415,"AV. ANTONIO SALES [O-L]","2021-07",1883
"16700","01385296",-38.504961,-3.744693,"AV. ANTONIO SALES [O-L]","2021-07",1419
"16701","01385297",-38.504103,-3.744953,"AV. ANTONIO SALES [O-L]","2021-07",2071
"16702","01385298",-38.503105,-3.745266,"AV. ANTONIO SALES [O-L]","2021-07",1365
"16703","01385299",-38.501998,-3.745609,"AV. ANTONIO SALES [O-L]","2021-07",2317
"16704","01385300",-38.501051,-3.745896,"AV. ANTONIO SALES [O-L]","2021-07",1606
"16705","01385301",-38.500101,-3.746194,"AV. ANTONIO SALES [O-L]","2021-07",1270
"16706","01385302",-38.499037,-3.746531,"AV. ANTONIO SALES [O-L]","2021-07",1378
"16707","01385303",-38.498261,-3.746774,"AV. ANTONIO SALES [O-L]","2021-07",1366
"16708","01385304",-38.497093,-3.747146,"AV. ANTONIO SALES [O-L]","2021-07",1388
"16709","01385305",-38.496091,-3.747451,"AV. ANTONIO SALES [O-L]","2021-07",1536
"16710","01385306",-38.494954,-3.747803,"AV. ANTONIO SALES [O-L]","2021-07",1870
"16711","01385309",-38.566393,-3.741886,"AV. JOVITA FEITOSA [L-O]","2021-07",3512
"16712","01385310",-38.507666,-3.801952,"AV. DEPUTADO PAULINO ROCHA [N-S]","2021-07",18554
"16713","01385311",-38.507536,-3.801976,"AV. DEPUTADO PAULINO ROCHA [S-N]","2021-07",19171
"16714","01385318",-38.536681,-3.750485,"AV. EDUARDO GIRAO [L-O]","2021-07",12155
"16715","01385322",-38.588632,-3.780617,"R. VERBENA [N-S]","2021-07",14217
"16716","01385323",-38.587373,-3.781825,"R. ANSELMO NOGUEIRA [S-N]","2021-07",15828
"16717","01385324",-38.547493,-3.732047,"AV. BEZERRA DE MENEZES [L-O]","2021-07",20223
"16718","01385327",-38.566303,-3.736121,"AV. BEZERRA DE MENEZES [O-L]","2021-07",21734
"16719","01385328",-38.566239,-3.735916,"AV. BEZERRA DE MENEZES [L-O]","2021-07",26229
"16720","01385332",-38.505251,-3.723625,"AV. HIST. RAIMUNDO GIRAO [L-O]","2021-07",24699
"16721","01385333",-38.509437,-3.721652,"AV. HIST. RAIMUNDO GIRAO [L-O]","2021-07",20441
"16722","01385334",-38.509774,-3.721552,"AV. HIST. RAIMUNDO GIRAO [O-L]","2021-07",8611
"16723","01385348",-38.58257,-3.753239,"AV. CORONEL MATOS DOURADO [S-N]","2021-07",18242
"16724","01385349",-38.564636,-3.779231,"AV. GODOFREDO MACIEL [N-S]","2021-07",5199
"16725","01385350",-38.441226,-3.765697,"AV. DIOGUINHO [N-S]","2021-07",8853
"16726","01385351",-38.441158,-3.76567,"AV. DIOGUINHO [S-N]","2021-07",7608
"16727","01385354",-38.571303,-3.801228,"AV. GODOFREDO MACIEL [S-N]","2021-07",19193
"16728","01385358",-38.532498,-3.732526,"R. GEN. SAMPAIO [S-N]","2021-07",2596
"16729","01385359",-38.532183,-3.731494,"R. GEN. SAMPAIO [S-N]","2021-07",1355
"16730","01385360",-38.531918,-3.730615,"R. GEN. SAMPAIO [S-N]","2021-07",1268
"16731","01385361",-38.531526,-3.729332,"R. GEN. SAMPAIO [S-N]","2021-07",1534
"16732","01385362",-38.531243,-3.728316,"R. GEN. SAMPAIO [S-N]","2021-07",1018
"16733","01385364",-38.572103,-3.712357,"AV. FRANCISCO SA [L-O]","2021-07",8141
"16734","01385365",-38.572443,-3.712287,"AV. FRANCISCO SA [O-L]","2021-07",7473
"16735","01385367",-38.558951,-3.7112,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",17608
"16736","01385368",-38.568513,-3.708303,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",18398
"16737","01385369",-38.568722,-3.708389,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",14874
"16738","01385370",-38.574294,-3.706073,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",15104
"16739","01385371",-38.574506,-3.70617,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",13416
"16740","01385374",-38.585875,-3.700807,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",14330
"16741","01385375",-38.585925,-3.700892,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",13723
"16742","01385376",-38.551894,-3.732936,"AV. BEZERRA DE MENEZES [L-O]","2021-07",14984
"16743","01385377",-38.552601,-3.733275,"AV. BEZERRA DE MENEZES [O-L]","2021-07",16326
"16744","01385378",-38.550821,-3.79645,"AV. BERNARDO MANUEL [N-S]","2021-07",25610
"16745","01385379",-38.550885,-3.797042,"AV. BERNARDO MANUEL [S-N]","2021-07",17275
"16746","01385380",-38.461956,-3.725757,"AV. CESAR CALS [S-N]","2021-07",5565
"16747","01385381",-38.462016,-3.725794,"AV. CESAR CALS [N-S]","2021-07",7080
"16748","01385382",-38.556651,-3.717615,"AV. FRANCISCO SA [L-O]","2021-07",11483
"16749","01385383",-38.549359,-3.752246,"AV. JOAO PESSOA [N-S]","2021-07",934
"16750","01385384",-38.549595,-3.752597,"AV. JOAO PESSOA [S-N]","2021-07",16620
"16751","01385385",-38.538448,-3.790992,"AV. DR. SILAS MUNGUBA [L-O]","2021-07",16429
"16752","01385386",-38.538687,-3.790984,"AV. DR. SILAS MUNGUBA [O-L]","2021-07",11386
"16753","01385387",-38.556845,-3.717607,"AV. FRANCISCO SA [O-L]","2021-07",10437
"16754","01385400",-38.525177,-3.746105,"AV. AGUANAMBI [S-N]","2021-07",21553
"16755","01385401",-38.525338,-3.746167,"AV. AGUANAMBI [N-S]","2021-07",23401
"16756","01385406",-38.523401,-3.751266,"AV. AGUANAMBI [S-N]","2021-07",21191
"16757","01385407",-38.523628,-3.751301,"AV. AGUANAMBI [N-S]","2021-07",36093
"16758","01385409",-38.607351,-3.810087,"AV. GEN. OSORIO DE PAIVA [N-S]","2021-07",14008
"16759","01385413",-38.448492,-3.750762,"AV. DIOGUINHO [N-S]","2021-07",8415
"16760","01385414",-38.448427,-3.750734,"AV. DIOGUINHO [S-N]","2021-07",7615
"16761","01385415",-38.453388,-3.741638,"AV. DIOGUINHO [N-S]","2021-07",7177
"16762","01385416",-38.453313,-3.741603,"AV. DIOGUINHO [S-N]","2021-07",6886
"16763","01385419",-38.563283,-3.709892,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",19897
"16764","01385420",-38.498529,-3.736187,"AV. SANTOS DUMONT [O-L]","2021-07",12404
"16765","01385422",-38.546774,-3.761178,"R. ALBERTO MAGNO [N-S]","2021-07",11940
"16766","01385423",-38.546725,-3.761176,"R. ALBERTO MAGNO [N-S]","2021-07",16
"16767","01385424",-38.498744,-3.736155,"AV. SANTOS DUMONT [O-L]","2021-07",1720
"16768","01385435",-38.598293,-3.800721,"AV. GEN. OSORIO DE PAIVA [N-S]","2021-07",8176
"16769","01385436",-38.598291,-3.801,"AV. GEN. OSORIO DE PAIVA [S-N]","2021-07",9824
"16770","01385439",-38.587023,-3.766074,"R. PROF. HERIBALDO COSTA [S-N]","2021-07",13495
"16771","01385446",-38.582774,-3.784284,"AV. AUGUSTO DOS ANJOS [N-S]","2021-07",7691
"16772","01385447",-38.583063,-3.7847,"AV. AUGUSTO DOS ANJOS [S-N]","2021-07",11755
"16773","AT007",-38.544827,-3.715037,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",17981
"16774","AT009",-38.540095,-3.716938,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",19086
"16775","AT015",-38.566565,-3.785408,"AV. GODOFREDO MACIEL [N-S]","2021-07",17882
"16776","AT037",-38.568336,-3.724721,"AV. DR. THEBERGE [N-S]","2021-07",16531
"16777","AT045",-38.594135,-3.796434,"AV. GEN. OSORIO DE PAIVA [N-S]","2021-07",25801
"16778","AT046",-38.593981,-3.796534,"AV. GEN. OSORIO DE PAIVA [S-N]","2021-07",31962
"16779","AT077",-38.568388,-3.792774,"AV. GODOFREDO MACIEL [N-S]","2021-07",20596
"16780","AT078",-38.568083,-3.792658,"AV. GODOFREDO MACIEL [S-N]","2021-07",21932
"16781","AT087",-38.560894,-3.75726,"AV. AMERICO BARREIRA [L-O]","2021-07",21779
"16782","AT089",-38.573536,-3.808346,"AV. GODOFREDO MACIEL [S-N]","2021-07",20388
"16783","AT090",-38.591307,-3.757267,"AV. SEN. FERNANDES TAVORA [L-O]","2021-07",10437
"16784","AT092",-38.5471,-3.737874,"AV. JOVITA FEITOSA [L-O]","2021-07",17765
"16785","AT095",-38.544828,-3.715092,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",12925
"16786","AT096",-38.540064,-3.716904,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",12768
"16787","AT200",-38.561371,-3.747916,"AV. ENG. HUMBERTO MONTE [L-O]","2021-07",8881
"16788","AT208",-38.546516,-3.749166,"AV. JOAO PESSOA [S-N]","2021-07",14622
"16789","AT217",-38.559904,-3.74059,"AV. JOVITA FEITOSA [O-L]","2021-07",13030
"16790","AT233",-38.544203,-3.734519,"AV. JOSE JATAHY [S-N]","2021-07",15642
"16791","AT235",-38.581439,-3.70286,"AV. PRES. CASTELO BRANCO [L-O]","2021-07",13957
"16792","AT236",-38.582784,-3.702366,"AV. PRES. CASTELO BRANCO [O-L]","2021-07",16218
"16793","AT237",-38.552844,-3.739093,"AV. JOVITA FEITOSA [L-O]","2021-07",17347
"16794","AT238",-38.55356,-3.739296,"AV. JOVITA FEITOSA [O-L]","2021-07",14833
"16795","AT239",-38.532628,-3.795444,"AV. DR. SILAS MUNGUBA [L-O]","2021-07",15679
"16796","AT240",-38.566612,-3.817215,"AV. PRES. COSTA E SILVA [O-L]","2021-07",22511
"16797","AT241",-38.581619,-3.785279,"AV. GEN. OSORIO DE PAIVA [S-N]","2021-07",15571
"16798","AT242",-38.581698,-3.785148,"AV. GEN. OSORIO DE PAIVA [N-S]","2021-07",15707
"16799","AT500",-38.498193,-3.744971,"R. BENI DE CARVALHO [L-O]","2021-07",917
"16800","AT501",-38.499248,-3.744626,"R. BENI DE CARVALHO [L-O]","2021-07",375
"16801","AT502",-38.500325,-3.74426,"R. BENI DE CARVALHO [L-O]","2021-07",858
"16802","AT503",-38.501535,-3.743869,"R. PADRE VALDEVINO [L-O]","2021-07",514
"16803","AT504",-38.502254,-3.743631,"R. PADRE VALDEVINO [L-O]","2021-07",583
"16804","AT505",-38.503149,-3.743421,"R. PADRE VALDEVINO [L-O]","2021-07",568
"16805","AT506",-38.504192,-3.743093,"R. PADRE VALDEVINO [L-O]","2021-07",671
"16806","AT909",-38.547137,-3.720801,"AV. FRANCISCO SA [O-L]","2021-07",274
"16807","AT915",-38.545859,-3.748361,"AV. JOAO PESSOA [N-S]","2021-07",787
"16808","FS001",-38.552155,-3.800794,"AV. BERNARDO MANUEL [N-S]","2021-07",15028
"16809","FS003",-38.549173,-3.791091,"AV. BERNARDO MANUEL [N-S]","2021-07",15175
"16810","FS033",-38.532836,-3.818065,"AV. JUSCELINO KUBITSCHEK [S-N]","2021-07",5819
"16811","FS063",-38.521031,-3.802721,"AV. ALBERTO CRAVEIRO [S-N]","2021-07",13603
"16812","FS069",-38.521161,-3.802603,"AV. ALBERTO CRAVEIRO [N-S]","2021-07",17493
"16813","FS082",-38.510398,-3.769813,"AV. GOV. RAUL BARBOSA [S-N]","2021-07",29216
"16814","FS086",-38.532391,-3.817195,"AV. JUSCELINO KUBITSCHEK [N-S]","2021-07",7346
"16815","FS109",-38.514202,-3.723923,"AV. MONSENHOR TABOSA [O-L]","2021-07",11539
"16816","FS116",-38.51868,-3.798141,"AV. ALBERTO CRAVEIRO [S-N]","2021-07",23051
"16817","FS119",-38.52688,-3.737993,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",510
"16818","FS120",-38.518832,-3.797908,"AV. ALBERTO CRAVEIRO [N-S]","2021-07",16827
"16819","FS121",-38.526881,-3.737819,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",499
"16820","FS123",-38.541965,-3.733125,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",856
"16821","FS124",-38.538167,-3.734494,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",456
"16822","FS125",-38.534883,-3.735491,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",957
"16823","FS126",-38.532901,-3.736101,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",1121
"16824","FS127",-38.529984,-3.737166,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",1164
"16825","FS128",-38.528334,-3.737559,"AV. DOMINGOS OLIMPIO [O-L]","2021-07",2775
"16826","FS129",-38.539501,-3.733748,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",256
"16827","FS130",-38.536239,-3.734919,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",573
"16828","FS131",-38.533782,-3.735641,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",2000
"16829","FS132",-38.531158,-3.736599,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",730
"16830","FS133",-38.529917,-3.737009,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",680
"16831","FS134",-38.528244,-3.737419,"AV. DOMINGOS OLIMPIO [L-O]","2021-07",648
"16832","FS135",-38.489924,-3.749106,"AV. ENG. SANTANA JUNIOR [S-N]","2021-07",9628
"16833","FS141",-38.549438,-3.792392,"AV. BERNARDO MANUEL [S-N]","2021-07",4255
"16834","FS142",-38.532926,-3.795249,"AV. DR. SILAS MUNGUBA [O-L]","2021-07",10534
"16835","FS144",-38.560709,-3.819893,"AV. PRES. COSTA E SILVA [L-O]","2021-07",12506
"16836","FS145",-38.562657,-3.819108,"AV. PRES. COSTA E SILVA [O-L]","2021-07",8986
"16837","FS146",-38.57317,-3.806822,"AV. GODOFREDO MACIEL [N-S]","2021-07",7011
"16838","FS147",-38.510391,-3.769414,"AV. GOV. RAUL BARBOSA [N-S]","2021-07",20396
"16839","01385028",-38.61573,-3.818608,"AV. GEN. OSORIO DE PAIVA [N-S]","2021-08",6315
"16840","01385030",-38.57474,-3.811549,"AV. GODOFREDO MACIEL [N-S]","2021-08",25653
"16841","01385039",-38.560483,-3.716327,"AV. FRANCISCO SA [L-O]","2021-08",8109
"16842","01385040",-38.560716,-3.716298,"AV. FRANCISCO SA [O-L]","2021-08",7089
"16843","01385042",-38.558674,-3.711175,"AV. PRES. CASTELO BRANCO [L-O]","2021-08",18114
"16844","01385052",-38.560973,-3.735021,"AV. BEZERRA DE MENEZES [O-L]","2021-08",19186
"16845","01385053",-38.560486,-3.734759,"AV. BEZERRA DE MENEZES [L-O]","2021-08",16195
"16846","01385054",-38.548416,-3.732444,"AV. BEZERRA DE MENEZES [O-L]","2021-08",21442
"16847","01385069",-38.55548,-3.755081,"AV. JOSE BASTOS [S-N]","2021-08",21314
"16848","01385070",-38.555399,-3.754849,"AV. JOSE BASTOS [N-S]","2021-08",20862
"16849","01385096",-38.553585,-3.757064,"AV. JOAO PESSOA [S-N]","2021-08",20062
"16850","01385105",-38.564167,-3.760223,"AV. JOSE BASTOS [S-N]","2021-08",19847
"16851","01385124",-38.538968,-3.741061,"AV. 13 DE MAIO [L-O]","2021-08",15800
"16852","01385125",-38.539239,-3.741124,"AV. DA UNIVERSIDADE [S-N]","2021-08",16993
"16853","01385131",-38.564232,-3.735429,"AV. OLAVO BILAC [N-S]","2021-08",5894
"16854","01385134",-38.5848,-3.748486,"AV. CORONEL MATOS DOURADO [N-S]","2021-08",17520
"16855","01385153",-38.564686,-3.779666,"AV. GODOFREDO MACIEL [S-N]","2021-08",11536
